Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"4,95 tỷ","Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
83 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"126,4 m² (8,2x17,7)",8 phòng,8 WC,6,Đông Bắc,Đông Bắc,Sổ hồng
"8,2 tỷ","290a, Đường Lý Thái Tổ, Phường 1, Quận 3, TP.HCM",Nhà mặt tiền,"18 m² (2,7x7,0)",2 phòng,3 WC,5,N/A,Tây Nam,Sổ hồng
12 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","61 m² (5,8x10,6)",5 phòng,3 WC,2,Nam,Nam,Sổ hồng
"5,9 tỷ","113/11, Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",3 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ hồng
138 tỷ,"Đường Hai Bà Trưng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"170 m² (10,0x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"7,48 tỷ","Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","55,4 m² (3,6x15,5)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
65 tỷ,"449B-451, Đường Hai Bà Trưng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"133 m² (4,0x17,0)",8 phòng,8 WC,6,N/A,Đông Bắc,Sổ hồng
"32,5 tỷ","854, Đường Trường Sa, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"71,5 m² (5,2x14,5)",N/A,N/A,7,Đông Nam,Đông Nam,Sổ hồng
"13,8 tỷ","382/6, Đường Cao Thắng, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",250 m²,11 phòng,11 WC,5,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",32 m²,N/A,N/A,4,N/A,Tây Nam,Sổ hồng
22 tỷ,"Đường Lý Thái Tổ, Phường 1, Quận 3, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
80 tỷ,"Đường Điện Biên Phủ, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,190 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"96,3 tỷ","Đường Điện Biên Phủ, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"214 m² (6,0x35,6)",N/A,N/A,2,N/A,N/A,Sổ hồng
"10,89 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","85 m² (5,5x15,0)",4 phòng,4 WC,3,N/A,N/A,Giấy tờ hợp lệ
49 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",170 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
37 tỷ,"Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"412C, Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
75 tỷ,"Đường Sư Thiện Chiếu, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"251 m² (8,6x29,0)",N/A,N/A,1,N/A,Đông Nam,Sổ đỏ
"22,5 tỷ","Đường Phạm Ngọc Thạch, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8 tỷ,"Đường Hoàng Sa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,2,N/A,Tây Nam,Sổ hồng
"3,35 tỷ","Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
3 tỷ,"Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,3,N/A,Đông Nam,Sổ hồng
"3,2 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,76 tỷ","Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","35 m² (5,0x7,0)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
19 tỷ,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM",Nhà mặt tiền,"61,5 m² (5,0x15,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Lý Chính Thắng, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,31 m²,N/A,N/A,5,N/A,Đông Nam,Sổ hồng
5 tỷ,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","34 m² (3,3x11,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,39 tỷ","Đường Trương Định, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,8)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,87 tỷ","Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","57 m² (4,0x14,3)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,27 tỷ","Đường Trần Văn Đang, Phường 10, Quận 3, TP.HCM",Nhà mặt tiền,58 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
46 tỷ,"Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,42 tỷ","Đường Điện Biên Phủ, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,99 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường số 4, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (3,6x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"Đường Hoàng Sa, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,130 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,95 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","44 m² (4,3x10,2)",4 phòng,N/A,N/A,Đông Nam,Đông Nam,Sổ hồng
550 tỷ,"Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM",Nhà mặt tiền,"923 m² (30,0x35,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Nguyễn Đình Chiểu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
85 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,139 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
120 tỷ,"Đường Cách Mạng Tháng 8, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"242 m² (12,5x20,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
208 tỷ,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"320 m² (15,5x21,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"3,34 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,65 tỷ","Hẻm 79, Đường Trần Văn Đang, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","23 m² (3,6x7,0)",1 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"3,2 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",4 phòng,5 WC,2,N/A,N/A,Sổ hồng
14 tỷ,"322/4B, Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","69 m² (5,5x12,5)",6 phòng,2 WC,1,N/A,N/A,Sổ hồng
33 tỷ,"97, Đường Trương Định, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"64,8 m² (3,8x17,2)",7 phòng,5 WC,6,Đông Bắc,Đông Bắc,Sổ hồng
"5,5 tỷ","308/13, Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","44 m² (4,1x10,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
11 tỷ,"Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (5,5x9,5)",8 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Nguyễn Thị Minh Khai, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,68 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,59 tỷ","Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","63 m² (5,0x12,6)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","75 m² (4,0x20,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Nguyễn Thị Minh Khai, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ",25 m²,4 phòng,N/A,4,N/A,Tây Nam,Sổ hồng
"4,65 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Phúc Nguyên, Phường 10, Quận 3, TP.HCM",Nhà mặt tiền,"77 m² (7,0x11,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Hồ Xuân Hương, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77 tỷ,"Đường Trường Sa, Phường 13, Quận 3, TP.HCM",Nhà mặt tiền,200 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,43 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"160A, Đường Võ Thị Sáu, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"85 m² (4,0x17,0)",N/A,2 WC,2,N/A,N/A,Sổ hồng
9 tỷ,"16/78, Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","35 m² (4,0x11,0)",2 phòng,3 WC,4,Tây,Tây,Sổ hồng
19 tỷ,"Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",10 phòng,10 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,8 tỷ","Đường Điện Biên Phủ, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,"27 m² (3,0x9,0)",1 phòng,1 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"5,35 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",30 m²,2 phòng,N/A,3,N/A,Tây Nam,Sổ hồng
"4,6 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","33 m² (3,3x10,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
34 tỷ,"Đường Hai Bà Trưng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"105 m² (5,4x22,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
42 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,83 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,87 tỷ","Đường Võ Thị Sáu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","66 m² (6,0x11,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"47 m² (3,4x14,0)",5 phòng,4 WC,5,N/A,N/A,Sổ hồng
"16,95 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
29 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","68 m² (5,0x13,6)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
"2,89 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
95 tỷ,"Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"191 m² (16,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,62 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","49 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
64 tỷ,"Đường Trần Quốc Toản, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"12,46 tỷ","Đường Trần Quang Diệu, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","128 m² (8,0x16,2)",6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","80 m² (6,0x13,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,29 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Nguyễn Thị Minh Khai, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
7 tỷ,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",36 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường Điện Biên Phủ, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","30,4 m² (3,5x8,0)",3 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
"2,25 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
23 tỷ,"Đường Nguyễn Thông, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"70 m² (4,4x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","35 m² (5,7x7,3)",3 phòng,3 WC,4,Tây Nam,Tây Nam,Sổ hồng
"7,79 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",41 m²,4 phòng,N/A,4,N/A,Tây Nam,Sổ hồng
"11,9 tỷ","Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",7 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"20,5 tỷ","453/77 c119-c21, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","90,5 m² (7,0x13,0)",13 phòng,13 WC,5,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Cư xá Đô Thành, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,30 m²,3 phòng,3 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
37 tỷ,"Đường Trần Quốc Toản, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"10,7 tỷ","453/77F, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50 tỷ,"Đường Trần Quốc Toản, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"120 m² (5,0x17,0)",7 phòng,7 WC,6,N/A,N/A,Sổ hồng
38 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","41 m² (3,7x12,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"11,9 tỷ","51/, Đường Cao Thắng, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,2x11,0)",4 phòng,3 WC,3,N/A,Đông Bắc,Sổ đỏ
35 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"78 m² (3,9x21,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
26 tỷ,"Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","101 m² (7,2x12,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
35 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,7 tỷ","453/77F, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,9 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,62 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
160 tỷ,"115/4, Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","344 m² (26,0x20,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Huỳnh Tịnh Của, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","39 m² (3,0x13,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",68 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
160 tỷ,"Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","339,7 m² (26,0x20,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",46 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
95 tỷ,"Đường Nam Kỳ Khởi Nghĩa, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"190 m² (16,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
660 tỷ,"Đường Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"370 m² (22,0x17,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"42,5 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Biệt thự, Villa","207 m² (9,0x23,0)",4 phòng,5 WC,4,N/A,N/A,Giấy tờ hợp lệ
75 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"165 m² (11,0x24,0)",4 phòng,6 WC,3,N/A,N/A,Giấy tờ hợp lệ
"6,5 tỷ","Đường Phạm Đình Toái, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"109 m² (8,0x13,5)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
47 tỷ,"Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"110 m² (8,0x17,0)",N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
"14,2 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",78 m²,N/A,N/A,2,N/A,Tây Nam,Sổ hồng
"6,7 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","31 m² (7,5x4,5)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
30 tỷ,"Đường Trường Sa, Phường 14, Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24 tỷ,"Đường Trần Quốc Toản, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
47 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"85 m² (6,0x15,0)",5 phòng,7 WC,5,N/A,N/A,Giấy tờ hợp lệ
120 tỷ,"Đường Hai Bà Trưng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"226 m² (14,0x16,0)",10 phòng,11 WC,7,N/A,N/A,Giấy tờ hợp lệ
"7,2 tỷ","Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",36 m²,N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
10 tỷ,"175/45 Nguyễn Thiện Thuật, Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","43 m² (4,5x10,0)",5 phòng,5 WC,5,N/A,Tây Bắc,Sổ hồng
320 tỷ,"Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"543,3 m² (12,6x39,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ",41 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
41 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","160 m² (8,0x20,0)",5 phòng,6 WC,4,N/A,N/A,Giấy tờ hợp lệ
40 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"132 m² (4,0x25,0)",6 phòng,7 WC,5,N/A,N/A,Giấy tờ hợp lệ
"2,2 tỷ","Đường Hai Bà Trưng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","49,5 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",68 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
