Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
55 tỷ,"Trần Khắc Chân, Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",3 phòng,3 WC,3,N/A,Nam,Sổ hồng
32 tỷ,"28, Đường Đề Thám, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
33 tỷ,"Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",3 phòng,4 WC,3,N/A,Tây Bắc,Sổ hồng
50 triệu,"Đường Cách Mạng Tháng 8, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
25 tỷ,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",106 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"6,16 tỷ","162/5, Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","38 m² (4,5x8,5)",2 phòng,3 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
22 tỷ,"553, Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","68 m² (6,0x14,0)",7 phòng,7 WC,3,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Biệt thự, Villa","46 m² (6,5x7,2)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
3 tỷ,"72/26A, Đường Trần Đình Xu, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","12 m² (3,0x4,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
29 tỷ,"85, Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"66 m² (6,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","48,8 m²",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,25 tỷ","Đường Nguyễn Khắc Nhu, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ",49 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
37 tỷ,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","146 m² (8,0x19,0)",8 phòng,8 WC,5,N/A,Đông Nam,Sổ hồng
"8,5 tỷ","Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",37 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"10,7 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Đặng Tất, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
34 tỷ,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"66 m² (4,4x15,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"11,6 tỷ","Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","57 m² (3,6x17,0)",9 phòng,8 WC,4,N/A,N/A,Sổ hồng
145 tỷ,"Đường Nguyễn Thành Ý, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,240 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
55 tỷ,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,4 WC,N/A,N/A,Đông Nam,Sổ hồng
"7,2 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","32 m² (2,9x11,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
115 tỷ,"120 D, Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"155 m² (5,5x30,0)",N/A,N/A,2,Đông Nam,Đông Nam,Sổ hồng
84 tỷ,"Đường Nguyễn An Ninh, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"87 m² (4,0x22,0)",21 phòng,20 WC,7,N/A,Đông Bắc,Sổ hồng
"2,3 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","18 m² (2,3x8,0)",1 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",54 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
600 tỷ,"Đường Nguyễn Du, Phường Bến Nghé, Quận 1, TP.HCM",Nhà mặt tiền,"458 m² (30,0x16,0)",86 phòng,85 WC,12,N/A,Đông Nam,Sổ hồng
135 tỷ,"Đường Phan Kế Bính, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,225 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,2 tỷ","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"35,3 m² (4,5x9,2)",3 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
31 tỷ,"Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
45 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"54 m² (3,6x16,0)",12 phòng,12 WC,5,N/A,N/A,Sổ hồng
35 tỷ,"38, Đường Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"72,2 m² (4,2x17,2)",N/A,N/A,2,Đông Nam,Đông Nam,Sổ hồng
"2,9 tỷ","Đường Tôn Thất Đạm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","38 m² (3,8x10,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",40 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,85 tỷ","Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"55,6 m² (4,4x12,6)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
32 tỷ,"58, Đường Cô Giang, Phường Cô Giang, Quận 1, TP.HCM",Nhà mặt tiền,"54 m² (4,0x14,0)",7 phòng,6 WC,5,Đông Nam,Đông Nam,Sổ đỏ
"6,2 tỷ","Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",26 m²,2 phòng,3 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
67 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"184 m² (8,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","37,2 m² (3,6x10,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
17 tỷ,"Đường Lê Lai, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","63 m² (7,0x9,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Đề Thám, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x11,0)",N/A,2 WC,2,Tây Bắc,N/A,Sổ hồng
155 tỷ,"Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
77 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,103 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,30 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,55 tỷ","Đường Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","61 m² (4,0x15,3)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,25 tỷ","Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",31 m²,4 phòng,4 WC,5,N/A,Đông Nam,Sổ hồng
28 tỷ,"554, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,"65,7 m² (4,9x13,5)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"33,9 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","98 m² (5,1x19,7)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ",80 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"6,99 tỷ","Đường Nguyễn Du, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","41 m² (2,8x15,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",45 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
43 tỷ,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"67 m² (4,2x17,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Trần Đình Xu, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (6,0x8,0)",3 phòng,2 WC,N/A,Tây Nam,Tây Nam,Sổ đỏ
"11,9 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"16,8 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","60 m² (3,6x16,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"36,5 tỷ","332A/1, Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","180 m² (13,6x14,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"11,5 tỷ","115/9, Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","26 m² (3,2x7,2)",3 phòng,2 WC,3,N/A,Tây,Sổ hồng
"3,55 tỷ","Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",24 m²,2 phòng,2 WC,1,N/A,N/A,Sổ đỏ
"6,68 tỷ","Đường Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, TP.HCM","Nhà hẻm, ngõ","38 m² (3,8x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
37 tỷ,"Đường Đinh Tiên Hoàng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"75 m² (4,5x24,0)",12 phòng,12 WC,6,N/A,N/A,Sổ hồng
35 tỷ,"Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"75 m² (4,5x17,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
56 tỷ,"122/4, Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Biệt thự, Villa","262 m² (9,0x29,1)",N/A,N/A,2,Tây,Tây,Sổ hồng
36 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"64,2 m² (4,2x16,0)",10 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","20 m² (3,5x7,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"4,58 tỷ","Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,27 tỷ","Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
28 tỷ,"Đường Trần Nhật Duật, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"4,25 tỷ","Đường Sương Nguyệt Ánh, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ",68 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,28 m²,N/A,N/A,5,N/A,Đông Bắc,Sổ hồng
"22,3 tỷ","Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","65 m² (10,0x8,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
110 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"300 m² (10,0x30,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
23 tỷ,"Đường Tôn Thất Tùng, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","72 m² (7,3x10,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
12 tỷ,"Đường Lý Văn Phức, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",60 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
130 tỷ,"Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"129 m² (8,0x18,0)",45 phòng,N/A,8,N/A,N/A,Sổ hồng
19 tỷ,"Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","81 m² (3,5x23,0)",5 phòng,8 WC,5,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"455/, Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","41,7 m² (3,5x9,9)",4 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"4,2 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","28 m² (3,0x10,2)",2 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
52 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"83 m² (4,0x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
50 tỷ,"380C, Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,89 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
166 tỷ,"178B, Đường Hai Bà Trưng, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"393 m² (14,0x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Bùi Thị Xuân, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"58 m² (4,0x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
42 tỷ,"34, Đường Nam Quốc Cang, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"74 m² (12,0x6,2)",N/A,N/A,1,Đông Nam,Đông Nam,Sổ hồng
"18,5 tỷ","Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"30 m² (2,5x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
34 tỷ,"Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"49 m² (4,9x14,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
52 tỷ,"25/12-14, Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","128 m² (6,5x20,0)",6 phòng,4 WC,3,Đông Nam,Đông Nam,Sổ hồng
52 tỷ,"Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"120 m² (4,2x32,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
72 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"102 m² (6,0x17,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"20,3 tỷ","16C, Đường Nguyễn Văn Giai, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"53,4 m² (4,0x13,7)",N/A,N/A,2,Đông,Đông,Sổ hồng
45 tỷ,"Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"66,5 m² (3,8x19,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ",25 m²,3 phòng,N/A,5,N/A,Tây Bắc,Sổ hồng
"12,6 tỷ","Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ","45 m² (3,1x15,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
120 tỷ,"Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"365 m² (14,0x33,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
34 tỷ,"Đường Đặng Tất, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"95 m² (4,0x24,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,1 tỷ","24/22/1 , Đường Nguyễn Văn Cừ, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","12 m² (4,0x3,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",44 m²,2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"62,3 tỷ","Đường Phan Tôn, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"205 m² (8,0x26,0)",8 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
80 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (4,2x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Trần Đình Xu, Phường Cô Giang, Quận 1, TP.HCM",Nhà mặt tiền,"84,2 m² (5,2x16,2)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
1.036 tỷ,"Đường Trần Cao Vân, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,1.205 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
15 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,2,N/A,Tây Nam,Sổ hồng
"2,9 tỷ","Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"4,45 tỷ","Đường Nguyễn Văn Cừ, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","33 m² (3,0x11,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,6 tỷ","TK12/10, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","57 m² (5,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
65 tỷ,"Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"150 m² (6,0x26,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
31 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"Đường Lê Công Kiều, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"55,3 m²",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
"4,5 tỷ","Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Quận 1, TP.HCM","Nhà hẻm, ngõ","59,9 m² (4,0x14,9)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Nguyễn Cảnh Chân, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",67 m²,8 phòng,8 WC,N/A,N/A,Đông Nam,Sổ hồng
"5,2 tỷ","Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",45 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
34 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,9 tỷ","Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"66 m² (4,5x15,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
30 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"99 m² (4,0x24,0)",12 phòng,12 WC,4,N/A,Đông Nam,Sổ hồng
"25,8 tỷ","Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"47 m² (4,9x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
55 tỷ,"Đường Trần Nhật Duật, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,88 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"TK32, Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,"31 m² (3,0x10,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","22 m² (3,2x7,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
22 tỷ,"7, Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"53 m² (3,2x16,6)",N/A,N/A,5,Bắc,Bắc,Sổ hồng
125 tỷ,"Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,128 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"4,9 tỷ","Đường Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",28 m²,3 phòng,5 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
380 tỷ,"118, Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,305 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
120 triệu,"Đường Alexandre De Rhodes, Phường Đa Kao, Quận 1, TP.HCM","Biệt thự, Villa",2.000 m²,40 phòng,40 WC,N/A,N/A,N/A,Sổ đỏ
85 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"99,8 m² (8,0x15,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
20 tỷ,"214/c46, Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","123 m² (6,0x20,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"28,5 tỷ","130, Đường Võ Văn Kiệt, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"126 m² (4,0x16,8)",N/A,N/A,3,Đông Nam,Đông Nam,Sổ hồng
55 tỷ,"Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Biệt thự, Villa","74 m² (4,1x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
50 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"93 m² (4,0x20,0)",6 phòng,6 WC,7,N/A,N/A,Sổ hồng
22 tỷ,"29/12, Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","54,7 m² (3,6x28,0)",N/A,N/A,6,Đông Nam,Đông Nam,Sổ hồng
"7,19 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ",32 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
