Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,4 tỷ","Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x6,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","48/8, Đường Huỳnh Văn Chính, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","14,1 m² (4,5x3,1)",1 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
"6,5 tỷ","38, Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,45 tỷ","Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","50 m² (3,5x14,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
"4,25 tỷ","38, Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"7,5 tỷ","Đường Lê Lăng, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"11,3 tỷ","Đường Kênh Tân Hóa, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"93,3 m² (5,0x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
9 tỷ,"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","82 m² (4,1x20,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","47 m² (4,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"11,2 tỷ","Đường Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
6 tỷ,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"9,98 tỷ","Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"54 m² (4,2x12,8)",2 phòng,1 WC,2,Bắc,Bắc,Sổ hồng
"42,5 tỷ","Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"350 m² (11,0x32,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,1 tỷ","84, Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",3 phòng,4 WC,3,Đông,Đông,Sổ hồng
"2,8 tỷ","Đường Lê Đình Thám, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (3,5x7,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"6,98 tỷ","Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"9,7 tỷ","115/, Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","88 m² (4,0x22,0)",5 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"5,69 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x13,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
7 tỷ,"117, Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
27 tỷ,"56A, Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"144 m² (8,0x18,0)",N/A,N/A,3,Nam,Nam,Sổ hồng
"3,95 tỷ","Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40,4 m² (4,1x10,0)",2 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"8,9 tỷ","Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",6 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Lê Ngã, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","44 m² (4,1x10,0)",7 phòng,7 WC,5,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"95 m² (4,3x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,35 tỷ","Đường Khuông Việt, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,15 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","74 m² (4,0x18,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,7 tỷ","Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,78 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","23 m² (3,9x6,5)",2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"2,98 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x9,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","213/126, Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","179 m² (8,1x23,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,15 tỷ","Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","55,8 m² (5,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,7 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","83 m² (4,0x25,0)",11 phòng,11 WC,4,N/A,N/A,Sổ hồng
20 tỷ,"226, Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"62,5 m² (6,0x10,5)",4 phòng,5 WC,5,Nam,Nam,Sổ hồng
"3,25 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","23 m² (4,0x7,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
6 tỷ,"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (3,5x18,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"21,2 tỷ","384, Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"99,7 m² (3,9x25,6)",N/A,N/A,5,Tây Bắc,Tây Bắc,Sổ hồng
"13,8 tỷ","Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"139 m² (6,0x23,5)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"20,5 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,78 m²,8 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","62,5 m² (4,0x15,6)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"4,9 tỷ","Đường Lũy Bán Bích, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","70 m² (7,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,04 tỷ","Đường Thoại Ngọc hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","49 m² (4,0x12,2)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x13,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","172 m² (9,0x21,0)",10 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,7 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","67 m² (5,0x13,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,8 tỷ","Đường Tân Hương, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"58,8 m² (4,5x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Phạm Quý Thích, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","28 m² (4,0x7,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,99 tỷ","Đường Bùi Xuân Phái, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,1 tỷ","320, Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",52 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","145,7 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,7 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (4,0x6,0)",3 phòng,3 WC,N/A,Tây,Tây,Sổ hồng
"14,6 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"18,9 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Biệt thự, Villa",201 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","58,2 m² (4,5x13,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","82 m² (4,0x21,0)",4 phòng,N/A,4,N/A,N/A,Sổ hồng
20 tỷ,"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Biệt thự, Villa","126 m² (10,0x13,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"4,05 tỷ","Đường Đỗ Thị Tâm, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"24 m² (3,5x7,0)",2 phòng,1 WC,N/A,N/A,Đông,Sổ hồng
"6,3 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","82 m² (3,5x23,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Nguyễn Quang Diêu, Phường Tân Quý, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,05 tỷ","Đường Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",47 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"25,9 tỷ","Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Biệt thự, Villa","162 m² (7,0x23,0)",5 phòng,4 WC,5,N/A,N/A,Sổ hồng
"1,97 tỷ","Đường Nguyễn Văn Săng, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","52 m² (5,0x10,4)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
"5,9 tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","50,8 m² (4,0x12,7)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"106,4 m² (4,1x26,1)",10 phòng,10 WC,N/A,Đông,Đông,Sổ hồng
"10,8 tỷ","Đường Thạch Lam, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",1 phòng,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"20 m² (4,0x5,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"1,65 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",22 m²,2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"10,5 tỷ","Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Phạm Ngọc Thảo, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"46 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường Độc Lập, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",180 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,05 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"63,2 m² (4,0x15,8)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"195 m² (13,0x15,0)",2 phòng,N/A,2,N/A,N/A,Sổ hồng
840 triệu,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x15,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","23,2 m² (2,8x8,5)",2 phòng,1 WC,2,Tây,Tây,Sổ hồng
"5,3 tỷ","Đường Hoa Bằng, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",51 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"18,9 tỷ","37, Đường Văn Cao, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"126 m² (7,0x18,0)",20 phòng,20 WC,6,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"88 m² (5,0x17,5)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Ỷ Lan, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,62 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
5 tỷ,"239/3/12, Đường Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","32 m² (3,5x9,0)",3 phòng,2 WC,3,Tây,Tây,Sổ hồng
"8,9 tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",5 phòng,4 WC,5,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Lê Quốc Trinh, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"36 m² (4,5x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,46 tỷ","Đường Sơn Kỳ, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","68 m² (5,5x19,0)",24 phòng,20 WC,5,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","81 m² (4,7x18,0)",10 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
"2,59 tỷ","Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","23,3 m² (2,8x8,5)",2 phòng,1 WC,N/A,Tây,Tây,Sổ hồng
"6,4 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","96 m² (4,0x24,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"9,5 tỷ","397, Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"52,8 m² (4,1x13,3)",N/A,N/A,2,Bắc,Bắc,Sổ hồng
7 tỷ,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Nguyễn Xuân Khoát, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"82,2 m² (7,5x11,0)",6 phòng,3 WC,4,Đông Nam,Đông Nam,Sổ hồng
"4,05 tỷ","97, Đường Đỗ Thị Tâm, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"23,5 m² (3,5x7,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Nguyễn Ngọc Nhựt, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"11,4 tỷ","238/11, Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","86 m² (6,6x13,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"12,98 tỷ","Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"120 m² (5,0x25,0)",25 phòng,25 WC,N/A,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",53 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","59 m² (8,0x7,5)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","33,9 m² (5,0x8,0)",2 phòng,2 WC,N/A,Bắc,Bắc,Giấy tờ hợp lệ
43 tỷ,"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"320 m² (12,0x27,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Văn Cao, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"119 m² (7,0x17,0)",9 phòng,8 WC,N/A,N/A,N/A,Sổ đỏ
"7,78 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",3 phòng,3 WC,N/A,N/A,Tây Nam,Sổ hồng
"14,5 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","178 m² (8,0x22,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
11 tỷ,"Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"26,5 tỷ","56a, Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",68 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","213A, Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"66,5 m² (4,0x16,5)",6 phòng,7 WC,4,N/A,N/A,Sổ hồng
8 tỷ,"Đường Thoại Ngọc hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","150 m² (5,0x30,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"7,95 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",53 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,2 tỷ","111, Đường Lê Lâm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"18,9 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Biệt thự, Villa",200 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
19 tỷ,"Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"180 m² (8,0x22,5)",21 phòng,21 WC,4,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"20 m² (4,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
7 tỷ,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","120 m² (4,0x30,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
32 tỷ,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Biệt thự, Villa","490 m² (19,0x26,0)",6 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"5,6 tỷ","316, Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","42 m² (4,2x10,0)",4 phòng,5 WC,5,Đông Bắc,Đông Bắc,Sổ hồng
