Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
3 tỷ,"Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Nguyễn Công Trứ, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,3 tỷ","255.18.5.1a, Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","24 m² (7,4x3,0)",1 phòng,1 WC,1,N/A,Đông,Sổ hồng
"8,02 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"63 m² (4,5x14,0)",4 phòng,5 WC,5,Tây Nam,Tây Bắc,Sổ hồng
"12,5 tỷ","Đường Linh Đông, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"130 m² (5,0x30,0)",3 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"3,25 tỷ","Đường Hàn Thuyên, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,76 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Phượng Vĩ, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","1020/3/11, Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","74 m² (4,0x17,5)",5 phòng,5 WC,4,N/A,N/A,Sổ đỏ
"3,25 tỷ","Đường Lê Văn Chí, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",68 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",54 m²,N/A,5 WC,4,N/A,N/A,Sổ đỏ
"6,7 tỷ","1127.3g, Đường Tỉnh Lộ 43, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",130 m²,10 phòng,N/A,4,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường số 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","85 m² (5,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",80 m²,7 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Linh Trung, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",208 m²,4 phòng,N/A,4,N/A,N/A,Sổ hồng
8 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,3,N/A,N/A,Sổ đỏ
2 tỷ,"Đường Tô Ngọc Vân, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường Lê Văn Ninh, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",76 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường 40, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",76 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường số 5, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,9 tỷ","74/3/2/4, Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (4,6x10,0)",3 phòng,2 WC,2,Tây,Tây,Sổ hồng
"2,3 tỷ","Đường Tam Bình, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","58 m² (4,5x13,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
15 tỷ,"Đường Hiệp Bình, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,130 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
7 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",62 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
15 tỷ,"Đường Hiệp Bình, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,130 m²,N/A,N/A,4,N/A,N/A,Sổ đỏ
"12,5 tỷ","Đường Bình Phú, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,28 tỷ","Đường Bình Phú, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,144 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,68 tỷ","Đường Võ Văn Ngân, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","47 m² (4,3x14,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","70 m² (4,2x17,0)",4 phòng,5 WC,4,N/A,Đông Bắc,Sổ hồng
75 tỷ,"Đường Lê Quý Đôn, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","716 m² (23,0x35,0)",6 phòng,5 WC,2,N/A,Đông,Sổ hồng
"2,7 tỷ","Đường số 8, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,36 m²,2 phòng,1 WC,1,N/A,Đông Bắc,Sổ hồng
"8,9 tỷ","Đường 11, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"111 m² (4,3x25,8)",7 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Phạm Văn Đồng, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","63 m² (7,0x9,0)",1 phòng,1 WC,1,N/A,Bắc,Sổ hồng
10 tỷ,"Đường 22, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"236 m² (22,0x11,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
36 tỷ,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"190 m² (10,0x19,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"6,2 tỷ","23, Đường số 9, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"92 m² (6,0x15,3)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường 19, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,25 tỷ","Đường Tam Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
6 tỷ,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","130 m² (4,1x32,0)",3 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
"19,37 tỷ","Đường 12, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"122,5 m² (7,0x17,5)",2 phòng,2 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"2,35 tỷ","Đường Đặng Văn Bi, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
