Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"8,59 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
17 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",118 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"5,28 tỷ","Đường Ngô Quyền, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ","35 m² (3,6x10,0)",4 phòng,3 WC,N/A,N/A,Đông,Sổ hồng
"2,9 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","17,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,9 tỷ","357/7A, Đường Cách Mạng Tháng 8, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (6,0x9,0)",5 phòng,5 WC,2,Tây Nam,Tây Nam,Sổ hồng
"9,8 tỷ","7B/, Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","41,2 m² (3,3x13,0)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
53 tỷ,"14, Đường Nguyễn Tiểu La, Phường 5, Quận 10, TP.HCM",Nhà mặt tiền,"176 m² (8,8x20,0)",4 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"8,6 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x12,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Bà Hạt, Phường 9, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,5 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","53,3 m² (3,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ đỏ
"3,2 tỷ","Đường Nguyễn Chí Thanh, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ","16,9 m² (2,6x9,0)",2 phòng,3 WC,3,Đông,Đông,Sổ hồng
"9,5 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","45,4 m² (3,0x18,0)",8 phòng,8 WC,5,N/A,Đông Nam,Giấy tờ hợp lệ
"7,8 tỷ","Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",28 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
32 tỷ,"162, Đường Cao Thắng, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"85 m² (6,3x13,8)",3 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"5,2 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,6 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x4,9)",N/A,N/A,1,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",74 m²,7 phòng,N/A,4,N/A,Nam,Sổ hồng
45 tỷ,"78, Đường Hùng Vương, Phường 1, Quận 10, TP.HCM",Nhà mặt tiền,"124,7 m² (8,4x24,4)",N/A,N/A,2,Đông Nam,Đông Nam,Sổ hồng
"8,5 tỷ","Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,N/A,3,N/A,Tây Nam,Sổ hồng
"16,5 tỷ","449, Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"53,9 m² (4,0x14,0)",5 phòng,4 WC,5,N/A,N/A,Sổ đỏ
"8,5 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
12 tỷ,"207, Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","51 m² (4,2x12,0)",1 phòng,1 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"10,5 tỷ","Đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",60 m²,7 phòng,N/A,2,N/A,Đông Nam,Sổ hồng
"24,9 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","108 m² (5,8x18,6)",15 phòng,15 WC,6,Đông Nam,Đông Nam,Sổ hồng
12 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,2,N/A,Bắc,Sổ hồng
5 tỷ,"Đường Hòa Hảo, Phường 5, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"15,5 tỷ","Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","88 m² (5,3x18,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
"20,5 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","88 m² (5,0x18,0)",8 phòng,10 WC,5,N/A,N/A,Giấy tờ hợp lệ
10 tỷ,"77a, Đường Ngô Quyền, Phường 6, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"9,5 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x17,0)",6 phòng,7 WC,5,N/A,N/A,Giấy tờ hợp lệ
"4,6 tỷ","Đường Điện Biên Phủ, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","32 m² (4,3x7,5)",2 phòng,N/A,2,N/A,N/A,Sổ hồng
"7,9 tỷ","102, Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","69 m² (5,0x15,0)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
"15,5 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x17,0)",5 phòng,6 WC,5,N/A,N/A,Giấy tờ hợp lệ
"17,9 tỷ","Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Giấy tờ hợp lệ
"23,6 tỷ","Đường Bắc Hải, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"115 m² (6,0x20,0)",3 phòng,4 WC,2,N/A,N/A,Giấy tờ hợp lệ
"5,9 tỷ","Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","27,5 m² (3,2x8,5)",3 phòng,4 WC,5,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"13,5 tỷ","Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
7 tỷ,"Đường Lê Hồng Phong, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,2,N/A,Đông Nam,Sổ hồng
"6,38 tỷ","Đường Nguyễn Duy Dương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","80 m² (7,5x11,0)",N/A,N/A,N/A,Đông Bắc,Đông Bắc,Sổ hồng
79 tỷ,"U12A, Đường Bạch Mã, Phường 15, Quận 10, TP.HCM","Biệt thự, Villa","189,1 m² (8,0x25,0)",N/A,N/A,5,Bắc,Bắc,Sổ hồng
148 tỷ,"Đường Ngô Quyền, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,"500 m² (16,5x25,0)",2 phòng,3 WC,1,N/A,Tây,Sổ hồng
17 tỷ,"Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,"49 m² (3,3x15,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
30 tỷ,"162, Đường Cao Thắng, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"84,8 m² (4,0x9,0)",N/A,N/A,2,N/A,N/A,Sổ đỏ
"28,88 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","99,6 m² (7,0x14,0)",8 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
22 tỷ,"Đường Trần Minh Quyền, Phường 10, Quận 10, TP.HCM",Nhà mặt tiền,"47,2 m² (4,0x13,0)",N/A,N/A,N/A,N/A,Đông Bắc,Sổ hồng
"19,5 tỷ","Đường Trường Sơn, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"Đường Trần Minh Quyền, Phường 10, Quận 10, TP.HCM",Nhà mặt tiền,"79 m² (4,0x20,0)",N/A,N/A,N/A,N/A,Đông Bắc,Sổ hồng
"49,99 tỷ","5xx, Đường Lê Hồng Phong, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"145 m² (8,4x20,0)",8 phòng,8 WC,7,N/A,Tây Bắc,Sổ hồng
"6,9 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",42 m²,N/A,N/A,4,N/A,Bắc,Sổ hồng
"12,9 tỷ","Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,64 m²,4 phòng,N/A,4,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường Cao Thắng, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",33 m²,6 phòng,N/A,4,N/A,Nam,Sổ hồng
75 tỷ,"230A, Đường Cao Thắng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"140 m² (7,4x21,0)",9 phòng,12 WC,9,N/A,Đông Nam,Sổ hồng
22 tỷ,"174a, Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"95 m² (5,0x22,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
65 tỷ,"284c, Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"272 m² (16,0x18,0)",5 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
19 tỷ,"Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","105 m² (7,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"90 m² (6,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Lê Hồng Phong, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,N/A,N/A,2,N/A,Đông Nam,Sổ hồng
"12,15 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","43 m² (3,9x11,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","15 m² (3,0x5,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"22,9 tỷ","Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","83 m² (5,0x16,5)",11 phòng,12 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
22 tỷ,"174a, Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"95 m² (5,0x22,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
28 tỷ,"Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM",Nhà mặt tiền,"105 m² (4,2x25,0)",6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"9,9 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,N/A,N/A,5,N/A,Tây Bắc,Sổ hồng
"9,8 tỷ","7, Đường Thành Thái, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"42,7 m²",N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
"26,5 tỷ","Đường Nguyễn Ngọc Lộc, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"104 m² (4,5x28,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"7,4 tỷ","Đường Ngô Gia Tự, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,33 m²,3 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
23 tỷ,"Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",11 phòng,12 WC,5,N/A,N/A,Sổ hồng
25 tỷ,"343/17M, Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","52,8 m² (6,0x16,0)",5 phòng,5 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"31,9 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM","Biệt thự, Villa","171 m² (12,0x15,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ","31 m² (3,1x10,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ","31 m² (3,1x10,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,47 m²,N/A,N/A,3,N/A,Nam,Sổ hồng
19 tỷ,"Đường Trần Minh Quyền, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"62 m² (4,7x12,0)",5 phòng,6 WC,3,Tây Nam,N/A,Sổ hồng
34 tỷ,"163/19, Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","96,5 m² (6,0x16,0)",6 phòng,7 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"7,9 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 10, TP.HCM",Nhà mặt tiền,"41 m² (4,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
14 tỷ,"Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","38 m² (3,7x10,8)",8 phòng,7 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"5,45 tỷ","158/, Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","30 m² (3,5x10,0)",4 phòng,4 WC,3,Tây Nam,Tây,Sổ hồng
"47,9 tỷ","Đường Nguyễn Chí Thanh, Phường 7, Quận 10, TP.HCM","Nhà hẻm, ngõ",290 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường 3 Tháng 2, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","32 m² (3,2x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Biệt thự, Villa","85 m² (6,6x13,5)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
58 tỷ,"Đường Hoàng Dư Khương, Phường 12, Quận 10, TP.HCM","Biệt thự, Villa",270 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",34 m²,3 phòng,N/A,4,N/A,Đông Nam,Sổ hồng
"5,7 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ",26 m²,3 phòng,4 WC,4,N/A,Nam,Sổ hồng
"4,3 tỷ","Đường Sư Vạn Hạnh, Phường 9, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,6 tỷ","282/, Đường Nguyễn Tri Phương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","28,3 m² (3,0x9,3)",2 phòng,2 WC,2,N/A,Tây Bắc,Sổ đỏ
8 tỷ,"115, Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM",Nhà mặt tiền,"26 m² (3,6x7,2)",3 phòng,3 WC,3,Bắc,Bắc,Sổ hồng
"9,5 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",7 phòng,N/A,3,N/A,N/A,Sổ hồng
"2,88 tỷ","Đường Lê Hồng Phong, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,3)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,53 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Bạch Mã, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
52 tỷ,"216, Đường Nguyễn Duy Dương, Phường 3, Quận 10, TP.HCM",Nhà mặt tiền,"83,8 m² (4,6x18,3)",6 phòng,5 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"18,5 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,50 m²,4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"26,5 tỷ","Đường Cao Thắng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"100 m² (5,1x20,0)",9 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,Đông Nam,Sổ hồng
"12,3 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",87 m²,6 phòng,N/A,4,N/A,Tây Nam,Sổ hồng
"8,5 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","37,9 m² (4,0x12,2)",4 phòng,3 WC,5,N/A,Tây Nam,Sổ đỏ
"8,9 tỷ","Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",56 m²,6 phòng,5 WC,5,N/A,N/A,Giấy tờ hợp lệ
29 tỷ,"Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","115 m² (6,5x20,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"11,2 tỷ","Đường Thành Thái, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,4,Đông,Đông,Sổ hồng
"2,68 tỷ","Đường Ngô Quyền, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Chí Thanh, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ","86 m² (8,0x11,0)",7 phòng,5 WC,2,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Nguyễn Tri Phương, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ","67 m² (4,5x14,8)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
2 tỷ,"Đường Trường Sơn, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Nguyễn Tri Phương, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"23 m² (3,4x7,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
9 tỷ,"Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","59,4 m²",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
28 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","120 m² (17,0x7,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","58 m² (4,3x13,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,9 tỷ","3/2, Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,7 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ",26 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
"10,9 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",5 phòng,6 WC,5,N/A,N/A,Sổ đỏ
9 tỷ,"Đường Hồ Thị Kỷ, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",47 m²,4 phòng,3 WC,4,N/A,Tây Bắc,Sổ hồng
"2,68 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","46,2 m² (4,0x11,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,96 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"15,9 tỷ","Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,19 m²,N/A,N/A,6,N/A,N/A,Sổ hồng
"9,2 tỷ","702/45/41 , Đường Điện Biên Phủ, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","42,3 m²",N/A,N/A,4,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",2 phòng,2 WC,3,N/A,N/A,Giấy tờ hợp lệ
"3,56 tỷ","Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường Bạch Mã, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","63 m² (5,0x12,6)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,N/A,N/A,2,N/A,Nam,Sổ hồng
"7,5 tỷ","Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","38 m² (4,0x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
55 tỷ,"Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"85 m² (8,0x11,0)",15 phòng,12 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Hòa Hảo, Phường 7, Quận 10, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"16,95 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,75 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"23,9 tỷ","Đường Đồng Nai, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"122 m² (4,5x26,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,1 tỷ","312/3, Đường Ngô Gia Tự, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","30 m² (5,0x6,0)",3 phòng,2 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"5,9 tỷ","343/20, Đường Vĩnh Viễn, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ","25 m² (3,1x8,0)",4 phòng,4 WC,4,Đông,Đông,Sổ hồng
18 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","98 m² (8,0x13,0)",10 phòng,N/A,4,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25 tỷ,"436A, Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","145 m² (10,0x14,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",41 m²,6 phòng,N/A,6,N/A,Bắc,Sổ hồng
"22,9 tỷ","Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"82,5 m² (5,0x16,5)",N/A,N/A,N/A,N/A,Đông,Sổ hồng
"11,45 tỷ","Đường Thành Thái, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"21,2 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","72 m² (6,0x12,0)",9 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Nhật Tảo, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,"60 m² (4,5x12,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","55 m² (10,0x6,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"8,5 tỷ","Đường Hồ Bá Kiện, Phường 13, Quận 10, TP.HCM",Nhà mặt tiền,"30 m² (3,2x9,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"22,9 tỷ","Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","85 m² (5,0x16,5)",11 phòng,12 WC,5,N/A,N/A,Sổ hồng
35 tỷ,"Đường Nguyễn Tri Phương, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,"60 m² (3,7x16,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"11,5 tỷ","392/8/77, Đường Cao Thắng, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","70,4 m² (5,0x14,7)",N/A,N/A,2,N/A,N/A,Sổ hồng
44 tỷ,"500, Đường Nguyễn Chí Thanh, Phường 7, Quận 10, TP.HCM","Nhà hẻm, ngõ","290 m² (12,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
