Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
10 tỷ,"Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,N/A,N/A,Tây,Sổ hồng
"3,05 tỷ","Đường Phan Văn Khỏe, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,2 tỷ","Đường Hồng Bàng, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"61,5 m² (4,1x15,0)",N/A,N/A,4,N/A,N/A,Giấy tờ hợp lệ
"14,5 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
11 tỷ,"Đường 11, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"79 m² (4,0x19,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","78 m² (4,5x18,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,2 WC,3,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ",22 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
29 tỷ,"Đường Mai Xuân Thưởng, Phường 2, Quận 6, TP.HCM",Nhà mặt tiền,"100 m² (6,3x18,0)",21 phòng,21 WC,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x11,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","36 m² (3,0x9,0)",3 phòng,2 WC,N/A,Đông,Đông,Sổ hồng
4 tỷ,"Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","79 m² (4,2x17,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,99 tỷ","Đường Phạm Văn Chí, Phường 3, Quận 6, TP.HCM","Nhà hẻm, ngõ","103 m² (6,0x17,0)",5 phòng,3 WC,2,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","88 m² (4,8x18,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
55 tỷ,"Đường số 8, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"425 m² (17,0x25,0)",7 phòng,8 WC,4,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Mai Xuân Thưởng, Phường 4, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"21,3 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"250 m² (10,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,8 tỷ","Đường số 4, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"95 m² (4,0x24,0)",4 phòng,4 WC,N/A,N/A,Nam,Sổ hồng
46 tỷ,"Đường 23, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"162 m² (9,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,39 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","80 m² (4,5x19,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Bửu Đình, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ","22 m² (3,1x10,0)",2 phòng,2 WC,N/A,Đông,Bắc,Sổ hồng
"8,2 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,7 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","24 m² (7,0x4,0)",2 phòng,2 WC,N/A,Bắc,Bắc,Sổ hồng
"11,49 tỷ","49, Đường số 19, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"66 m² (4,0x16,6)",5 phòng,N/A,4,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Lò Gốm, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","27 m² (3,3x8,0)",2 phòng,2 WC,N/A,Bắc,Bắc,Sổ hồng
"9,7 tỷ","Đường Bình Phú 2, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"49,1 m² (3,3x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,05 tỷ","Đường Lê Quang Sung, Phường 9, Quận 6, TP.HCM","Nhà hẻm, ngõ","74,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
